date_sold,price,suburb,city_name,state,lat,lon,bedrooms,property_type
5/10/2018 0:00,752888,Parkinson,Brisbane,QLD,-27.637878,153.041784,4,house
10/03/2020 0:00,562000,Heathwood,Brisbane,QLD,-27.637859,152.990551,5,house
21/04/2020 0:00,278000,Parkinson,Brisbane,QLD,-27.637832,153.043715,3,townhouse
9/04/2020 0:00,290000,Parkinson,Brisbane,QLD,-27.637832,153.043715,3,townhouse
23/09/2019 0:00,295000,Parkinson,Brisbane,QLD,-27.637832,153.043715,3,unit
6/04/2019 0:00,305000,Parkinson,Brisbane,QLD,-27.637832,153.043715,3,townhouse
8/09/2018 0:00,280000,Parkinson,Brisbane,QLD,-27.63778368,153.043534,3,townhouse
9/10/2019 0:00,280000,Parkinson,Brisbane,QLD,-27.63778368,153.043534,3,townhouse
18/10/2019 0:00,815000,Parkinson,Brisbane,QLD,-27.63766,153.041262,5,house
3/03/2020 0:00,385000,Forest Lake,Brisbane,QLD,-27.63763401,152.9854033,3,house
4/11/2019 0:00,426000,Forest Lake,Brisbane,QLD,-27.63759707,152.9820505,3,house
22/04/2020 0:00,400000,Forest Lake,Brisbane,QLD,-27.637597,152.985178,3,house
23/02/2019 0:00,500000,Calamvale,Brisbane,QLD,-27.637552,153.054849,3,house
6/05/2019 0:00,521000,Parkinson,Brisbane,QLD,-27.63752031,153.0176256,4,house
31/10/2018 0:00,660000,Parkinson,Brisbane,QLD,-27.637519,153.042149,4,house
16/11/2019 0:00,490000,Parkinson,Brisbane,QLD,-27.637503,153.017134,4,house
1/12/2019 0:00,612000,Parkinson,Brisbane,QLD,-27.63750055,153.027325,4,house
13/07/2019 0:00,313000,Calamvale,Brisbane,QLD,-27.63749144,153.0472045,3,townhouse
22/02/2020 0:00,648900,Heathwood,Brisbane,QLD,-27.637436,152.993051,4,house
12/04/2019 0:00,475000,Heathwood,Brisbane,QLD,-27.63741007,152.9901294,4,house
19/12/2019 0:00,543501,Heathwood,Brisbane,QLD,-27.63735,152.992438,4,house
1/02/2020 0:00,715000,Parkinson,Brisbane,QLD,-27.63733909,153.0313573,5,house
20/08/2019 0:00,490000,Heathwood,Brisbane,QLD,-27.63731036,152.9893401,4,house
18/04/2019 0:00,480000,Forest Lake,Brisbane,QLD,-27.6372714,152.9822085,4,house
18/12/2019 0:00,580000,Parkinson,Brisbane,QLD,-27.637218,153.027855,4,house
6/07/2019 0:00,356000,Forest Lake,Brisbane,QLD,-27.637174,152.98531,3,house
10/10/2019 0:00,775000,Parkinson,Brisbane,QLD,-27.63714198,153.042805,4,house
16/11/2019 0:00,650000,Forest Lake,Brisbane,QLD,-27.637135,152.982257,5,house
8/03/2019 0:00,515000,Parkinson,Brisbane,QLD,-27.637114,153.017355,3,house
27/02/2020 0:00,850000,Parkinson,Brisbane,QLD,-27.637089,153.037663,4,house
8/04/2019 0:00,415000,Forest Lake,Brisbane,QLD,-27.637068,152.980184,4,house
12/10/2019 0:00,313500,Calamvale,Brisbane,QLD,-27.63695429,153.046362,3,townhouse
9/04/2019 0:00,366000,Calamvale,Brisbane,QLD,-27.63695429,153.046362,3,townhouse
21/09/2019 0:00,941000,Parkinson,Brisbane,QLD,-27.63681947,153.0376597,5,house
9/11/2019 0:00,600000,Heathwood,Brisbane,QLD,-27.636808,152.991615,4,house
9/10/2018 0:00,625000,Forest Lake,Brisbane,QLD,-27.63675994,152.9796898,4,house
13/11/2019 0:00,435000,Forest Lake,Brisbane,QLD,-27.636733,152.982332,3,house
30/04/2019 0:00,539888,Calamvale,Brisbane,QLD,-27.636721,153.052707,3,house
8/07/2019 0:00,460000,Forest Lake,Brisbane,QLD,-27.636713,152.981494,3,house
22/05/2019 0:00,775000,Parkinson,Brisbane,QLD,-27.636621,153.039552,5,house
17/11/2018 0:00,850000,Parkinson,Brisbane,QLD,-27.63661217,153.0436999,4,house
11/12/2019 0:00,485000,Heathwood,Brisbane,QLD,-27.636611,152.992536,4,house
1/02/2019 0:00,707000,Parkinson,Brisbane,QLD,-27.636594,153.032871,5,house
12/12/2018 0:00,585000,Heathwood,Brisbane,QLD,-27.636592,152.987596,5,house
16/11/2018 0:00,677000,Parkinson,Brisbane,QLD,-27.636569,153.043189,5,house
7/09/2018 0:00,360000,Calamvale,Brisbane,QLD,-27.636548,153.052497,3,townhouse
7/08/2019 0:00,750000,Parkinson,Brisbane,QLD,-27.636528,153.033295,4,house
21/03/2020 0:00,655000,Parkinson,Brisbane,QLD,-27.63650695,153.026936,5,house
8/10/2018 0:00,720000,Parkinson,Brisbane,QLD,-27.63649,153.021345,4,house
26/06/2020 0:00,790000,Calamvale,Brisbane,QLD,-27.636424,153.05029,4,house
30/11/2019 0:00,600000,Heathwood,Brisbane,QLD,-27.636386,152.988138,5,house
2/03/2019 0:00,747500,Parkinson,Brisbane,QLD,-27.636366,153.038942,4,house
14/11/2019 0:00,555000,Calamvale,Brisbane,QLD,-27.63631187,153.0547981,4,house
6/09/2018 0:00,581888,Parkinson,Brisbane,QLD,-27.636306,153.026326,4,house
15/02/2020 0:00,622000,Parkinson,Brisbane,QLD,-27.636293,153.022209,4,house
25/09/2019 0:00,755000,Parkinson,Brisbane,QLD,-27.636269,153.044061,4,house
5/06/2019 0:00,273185,Calamvale,Brisbane,QLD,-27.63623365,153.0563198,3,house
30/03/2020 0:00,695000,Calamvale,Brisbane,QLD,-27.636196,153.052484,4,house
30/11/2019 0:00,480000,Heathwood,Brisbane,QLD,-27.636178,152.989393,4,house
26/04/2019 0:00,710000,Calamvale,Brisbane,QLD,-27.636097,153.04756,4,house
20/10/2018 0:00,340000,Forest Lake,Brisbane,QLD,-27.636071,152.979756,3,house
20/10/2018 0:00,543900,Forest Lake,Brisbane,QLD,-27.636045,152.979204,5,house
17/03/2019 0:00,437000,Forest Lake,Brisbane,QLD,-27.636025,152.985628,4,house
28/10/2018 0:00,870000,Parkinson,Brisbane,QLD,-27.63598447,153.034502,4,house
23/03/2020 0:00,376000,Calamvale,Brisbane,QLD,-27.63594447,153.0465054,3,townhouse
17/09/2019 0:00,585000,Parkinson,Brisbane,QLD,-27.635925,153.032214,4,house
16/11/2019 0:00,340000,Calamvale,Brisbane,QLD,-27.635923,153.055116,3,townhouse
2/05/2019 0:00,420000,Forest Lake,Brisbane,QLD,-27.63591497,152.9822201,3,house
19/02/2019 0:00,680000,Parkinson,Brisbane,QLD,-27.6358645,153.0444138,4,house
2/09/2019 0:00,550000,Heathwood,Brisbane,QLD,-27.635863,152.987541,4,house
22/06/2019 0:00,600000,Calamvale,Brisbane,QLD,-27.63585156,153.0514631,4,house
21/11/2018 0:00,770000,Parkinson,Brisbane,QLD,-27.63584681,153.0240552,5,house
29/02/2020 0:00,665000,Parkinson,Brisbane,QLD,-27.63583,153.027993,4,house
4/09/2018 0:00,625000,Calamvale,Brisbane,QLD,-27.635822,153.048603,5,house
5/01/2019 0:00,452000,Forest Lake,Brisbane,QLD,-27.63581931,152.9828129,5,house
10/06/2019 0:00,747000,Parkinson,Brisbane,QLD,-27.63581357,153.0416764,4,house
19/10/2019 0:00,371000,Calamvale,Brisbane,QLD,-27.635764,153.048235,3,townhouse
17/11/2018 0:00,615000,Parkinson,Brisbane,QLD,-27.63575934,153.0218579,4,house
27/03/2020 0:00,625000,Parkinson,Brisbane,QLD,-27.63573773,153.0330607,4,house
4/05/2020 0:00,570000,Forest Lake,Brisbane,QLD,-27.63572565,152.9822549,3,house
21/09/2019 0:00,882000,Parkinson,Brisbane,QLD,-27.635711,153.041845,4,house
31/08/2019 0:00,735000,Parkinson,Brisbane,QLD,-27.63568544,153.0246369,4,house
11/09/2018 0:00,700000,Calamvale,Brisbane,QLD,-27.635646,153.050065,5,house
30/04/2019 0:00,508000,Heathwood,Brisbane,QLD,-27.635643,152.987936,4,house
5/07/2019 0:00,850000,Parkinson,Brisbane,QLD,-27.635631,153.026138,5,house
16/11/2018 0:00,893185,Calamvale,Brisbane,QLD,-27.63551088,153.0486752,5,house
21/02/2019 0:00,432790,Calamvale,Brisbane,QLD,-27.635455,153.054665,3,townhouse
13/08/2019 0:00,815000,Parkinson,Brisbane,QLD,-27.635448,153.035911,4,house
9/04/2020 0:00,568250,Parkinson,Brisbane,QLD,-27.635437,153.023079,4,house
26/11/2018 0:00,669000,Calamvale,Brisbane,QLD,-27.63541576,153.0537572,4,house
16/03/2020 0:00,860000,Parkinson,Brisbane,QLD,-27.63540492,153.0411525,5,house
13/11/2018 0:00,350000,Calamvale,Brisbane,QLD,-27.635391,153.054276,3,townhouse
5/11/2019 0:00,675000,Parkinson,Brisbane,QLD,-27.635382,153.020746,4,house
6/07/2020 0:00,265000,Calamvale,Brisbane,QLD,-27.635334,153.055541,3,townhouse
11/09/2019 0:00,602500,Heathwood,Brisbane,QLD,-27.635308,152.988288,4,house
23/10/2018 0:00,695000,Parkinson,Brisbane,QLD,-27.635303,153.043409,5,house
31/10/2019 0:00,653000,Parkinson,Brisbane,QLD,-27.63525832,153.0332114,4,house
26/03/2020 0:00,788000,Parkinson,Brisbane,QLD,-27.63516057,153.0343305,4,house
12/11/2019 0:00,340000,Parkinson,Brisbane,QLD,-27.6351247,153.0442398,3,townhouse
1/11/2019 0:00,640000,Parkinson,Brisbane,QLD,-27.635078,153.022185,4,house
30/08/2019 0:00,405000,Parkinson,Brisbane,QLD,-27.635058,153.044356,3,townhouse
8/04/2020 0:00,474500,Heathwood,Brisbane,QLD,-27.635031,152.988337,4,house
15/11/2019 0:00,530000,Parkinson,Brisbane,QLD,-27.635021,153.019761,4,house
15/09/2018 0:00,360000,Forest Lake,Brisbane,QLD,-27.63499694,152.9849017,3,house
12/10/2018 0:00,675500,Parkinson,Brisbane,QLD,-27.63493378,153.0338632,4,house
25/09/2018 0:00,635000,Heathwood,Brisbane,QLD,-27.63491971,152.9906464,5,house
6/12/2019 0:00,603000,Parkinson,Brisbane,QLD,-27.634854,153.025286,4,house
31/05/2019 0:00,630000,Forest Lake,Brisbane,QLD,-27.63485,152.972839,5,house
25/06/2020 0:00,380000,Calamvale,Brisbane,QLD,-27.634813,153.057128,3,house
12/09/2019 0:00,475000,Heathwood,Brisbane,QLD,-27.634802,152.989808,4,house
25/10/2018 0:00,475000,Forest Lake,Brisbane,QLD,-27.63479525,152.9853215,4,house
30/11/2018 0:00,600000,Parkinson,Brisbane,QLD,-27.634788,153.034419,4,house
